"X"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Plxna2"	103.341690149262	-1.58321818661113	0.398455377193881	-3.97338893444212	7.08572059629322e-05	0.00353883811882619
"Gdf10"	8.53968728678789	-6.74992792709053	1.69893837702757	-3.97302693161836	7.09650218884649e-05	0.00353883811882619
"F13a1"	15.5495934722529	-5.29582745628777	1.33333000818023	-3.97188049754891	7.13074912071507e-05	0.00353883811882619
"Zfp608"	24.4912137107333	-3.19562629661688	0.804582404879241	-3.97178247652148	7.13368450442265e-05	0.00353883811882619
"Cebpa"	90.6823607155124	-1.57113232522333	0.396204351146574	-3.96545954297734	7.32546770917121e-05	0.00361902221599178
"Ddit4l"	321.627403933053	-1.53734996709688	0.388798350377051	-3.95410619825415	7.68212849537172e-05	0.00377967018798924
"Lgr5"	57.0991604610294	-2.0372611212127	0.516266818190227	-3.94613995986478	7.94212000281547e-05	0.00389163880137958
"Il1r1"	174.141500532106	-1.22550289785808	0.313398515245587	-3.91036599805761	9.21563751123651e-05	0.00443233507630569
"Smarcc2"	246.814848313667	-1.10995826051397	0.284523017969702	-3.90111938371245	9.574891410361e-05	0.00457954467654916
"Aldh2"	237.644730136018	-1.29769048971247	0.333003603050106	-3.8969262729485	9.74212605653452e-05	0.00462269657346628
"Avpr1a"	278.981673336885	-1.34322196179945	0.345273551818152	-3.89031234719911	0.000100115272364949	0.00471326997937729
"Egfl6"	29.96013882698	-3.83609781065155	0.988348531746751	-3.8813208978738	0.000103890648666015	0.0048529464483872
"Smarca1"	35.1109937879096	-2.3309150896292	0.602157646490555	-3.87093828869242	0.000108417238308251	0.00504476335616493
"Itgb1bp1"	106.3576877477	-1.27309647134944	0.329614900224478	-3.86237536738305	0.000112289855060104	0.00516490310343505
"Sesn1"	46.9573696828407	-2.24010148987503	0.580789824356335	-3.85699162749216	0.000114791092634757	0.00525979796595518
"Ccdc25"	543.098384494802	-1.25580048647499	0.326056385476466	-3.85148257299083	0.000117404886217921	0.00535910896975721
"Xpa"	69.3232869746655	-2.33580514652759	0.608402145685167	-3.83924541209017	0.00012341302568165	0.00556982471168498
"Dlg3"	307.738827960274	-1.23520093485266	0.323436555066018	-3.81898989308903	0.000133999252179875	0.00602494764951087
"Rnase10"	8.1794363379282	-6.45210261953389	1.69058572711759	-3.81648946636654	0.000135363851350957	0.00606359341592627
"Casp12"	77.7688928071162	-1.74670738604374	0.458255878016688	-3.81164207560941	0.000138046672501099	0.00613971339942737
"Gcnt4"	32.621013287884	-2.52421587371821	0.662250668309211	-3.81157165180787	0.000138086015647263	0.00613971339942737
"Rflnb"	1054.40323351902	-1.18941880163864	0.312414033709227	-3.8071874925621	0.000140556183878037	0.00622648334854552
"Drosha"	104.75962043588	-1.95440976425981	0.513844889911822	-3.80350141186614	0.000142665180099196	0.0062736098428236
"Col2a1"	58.9549687278756	-1.99829407574043	0.525295407909136	-3.80413391332386	0.00014230118796028	0.0062736098428236
"Pcsk9"	12.9560372723241	-6.18846799643677	1.62957270784622	-3.79760164529017	0.000146102871873784	0.00635494556827817
"Kcnab3"	19.1696305590885	-3.43650839098984	0.904906208325903	-3.79764041772623	0.000146080027365263	0.00635494556827817
"Alpl"	389.179252758036	-2.53495260648351	0.667776668989594	-3.79610837605201	0.000146985262020792	0.00637024574209247
"Lifr"	85.1689762711126	-1.92898558815608	0.512167925739699	-3.766314701121	0.000165674941069467	0.00705293499127289
"Plekhn1"	25.8928541357154	-2.55044480004061	0.677905983535268	-3.76223969397656	0.000168398539963249	0.00714354937193924
"Il11ra1"	1646.90062979578	-1.15020948542191	0.308527252997668	-3.72806445539706	0.000192956033691524	0.00801535357946969
"Nkd1"	81.1003666862307	-2.14526554846832	0.57713565694408	-3.71709064005411	0.000201530156168831	0.00822914804356058
"Ltbr"	789.62890388295	-1.18042266137295	0.31784605666865	-3.71381880192248	0.000204154995514601	0.00830191611042952
"Tenm4"	41.2309601579343	-2.67822757640928	0.721281774603512	-3.71315021495101	0.000204695307679062	0.00830191611042952
"Pdcd4"	131.454536468484	-1.4243557915709	0.385195100466139	-3.69775158055549	0.000217517601345058	0.00876274766492425
"Shank1"	17.704155946248	-4.64975565161112	1.25790512476301	-3.69642794204143	0.000218654282665234	0.0087790791417931
"Fam171a2"	113.490786610545	-1.34237827881052	0.363730633222836	-3.69058351482903	0.00022374021432285	0.00895333757648605
"Rps24"	8975.44387530621	-1.25168216276376	0.340445170305341	-3.6766042580106	0.000236359280766162	0.00937351273319879
"Sord"	46.1050695415777	-1.84405160908276	0.502477656229156	-3.66991762961452	0.00024262863897011	0.00942800990531347
"Lpar1"	1128.30126010488	-1.33540147066896	0.363732275575128	-3.6713856876117	0.000241238972617745	0.00942800990531347
"Elfn1"	18.0559981357393	-3.54682952451274	0.966028281546075	-3.67155868235683	0.000241075708187399	0.00942800990531347
"Ism1"	809.280866339475	-1.20308955427069	0.328268798355525	-3.66495250324615	0.000247384489166951	0.0095493594612516
"Tcaf2"	119.792406172837	-1.28880317814455	0.353051588037447	-3.65046701902345	0.000261763921295739	0.00992548437346441
"A4galt"	42.0292099682289	-2.10772569330647	0.577966743929682	-3.64679406807341	0.000265532559955956	0.0100242716423624
"Man1c1"	240.275033263248	-1.37390993892289	0.377277654469152	-3.64164143475724	0.000270905224138427	0.0101734586426955
"Angpt4"	105.987436268151	-1.67765307170551	0.462477331317241	-3.62753579062388	0.000286139120509425	0.010634984958872
"Adcy7"	91.5474330669818	-1.32062637542463	0.364710835391549	-3.62102314291491	0.000293440261483936	0.0108579067715492
"Slc44a2"	288.374388107261	-1.21530212748368	0.336101685085073	-3.61587632973654	0.000299333264688427	0.010989283922277
"Ccno"	22.1744809082792	-2.6110660304383	0.724504390989933	-3.60393403119427	0.000313436642247642	0.0113816823037971
"Adam33"	17.5344926516593	-3.96001466521283	1.09976399222434	-3.60078588971027	0.0003172567647987	0.0114374398240492
"Sap30l"	302.480233768584	-1.03558103382173	0.287865663114584	-3.59744549807429	0.000321357805008602	0.0115506001470906
"Clec11a"	602.028976689534	-1.33457939039903	0.371410082550487	-3.59327722401726	0.000326544843712924	0.0117020025336527
"Msr1"	22.7921249049665	-2.9213874694722	0.814668089900689	-3.58598490070763	0.000335808389342907	0.0119625510803015
"Asic3"	49.2101875274749	-1.78649323606317	0.498758940838715	-3.58187711494253	0.000341134257111767	0.0120805804030288
"Rev3l"	71.3484245713073	-1.4325567950631	0.400077094657058	-3.58070185520388	0.000342672493559338	0.0120993626034702
"Actr3b"	230.996096401776	-1.45651026669737	0.407041483166069	-3.57828458998399	0.000345856746683974	0.0121759831200619
"Wif1"	39.460832251671	-1.88513987741337	0.526986719870474	-3.57720566066012	0.000347286931374905	0.0121768529819966
"Cfl1"	1336.1526145184	-1.12545530622218	0.315024573594623	-3.57259528480603	0.000353460808649167	0.0123351657204455
"Cacng7"	95.0663296073131	-1.4550812124003	0.408062864694867	-3.56582609762432	0.000362711838477425	0.0125388929338393
"Nid2"	130.742513336842	-1.18518648543081	0.332818862746068	-3.56105563143839	0.000369366806549379	0.0127055831307315
"Ankrd44"	71.8681223473047	-1.48439959287	0.418160166632024	-3.54983499462838	0.000385472679136217	0.0130723150085601
"Fzd8"	116.330469800842	-1.30027040202475	0.366240928887191	-3.55031428621473	0.000384771503635692	0.0130723150085601
"Tmem86a"	45.3492771976841	-2.16415701905401	0.610922182625768	-3.54244301582302	0.00039643906566542	0.0133092789660357
"Tnn"	504.844412644102	-1.10156477835223	0.311893754061604	-3.53185905138277	0.000412649238615062	0.0137607058599273
"Pparg"	21.0403863822355	-2.87890878925599	0.81565804604308	-3.52955359567916	0.000416261381716926	0.0138427088296723
"Mettl21b"	29.7137721281834	-2.61888595569403	0.743358993557261	-3.52304334566754	0.000426621581568279	0.0141090691094413
"Piezo2"	48.6545054805162	-1.85515899252682	0.52671500804361	-3.52213049599152	0.000428093359216534	0.0141188482895453
"Angptl7"	115.184561417072	-1.89536302654562	0.539630912563097	-3.51233219302277	0.000444192412232725	0.0144905704044942
"Lrp4"	116.109143883874	-1.6126110280753	0.459263089199401	-3.51130118226233	0.000445918877027174	0.014507469156399
"Pik3c3"	33.4255511406297	-1.92118186778942	0.547267588982102	-3.51049816665144	0.000447267892226252	0.0145120298545301
"Hypk"	644.65082417229	-1.16021571490225	0.331226841962755	-3.5027828905023	0.000460424581571097	0.0148346213114423
"Lyz2"	110.869153510014	-3.00528645481108	0.860304360862609	-3.4932828328311	0.000477120880900184	0.015233606848954
"Pccb"	103.355642408926	-1.36871270806818	0.392081688349637	-3.49088659006089	0.000481420561698245	0.015249218583608
"Tmem127"	272.212103461522	-1.03190000712625	0.295755630499334	-3.48902911969609	0.000484778335388724	0.015315168200899
"Nrbp2"	91.4066254139409	-1.34573120840802	0.387721774511511	-3.47086827946018	0.000518778411451893	0.0161564063337758
"Nkd2"	176.257437898515	-1.27235086690893	0.367224273984134	-3.46477876613326	0.000530667833895155	0.0163658724721456
"Wnt10b"	22.8764572373676	-2.45882007392018	0.711288422784399	-3.45685378133236	0.000546521304056285	0.0166946266035514
"Vstm4"	18.8613696698766	-3.02841371347146	0.877061079195682	-3.45291084658402	0.000554572256617046	0.0168547846599687
"Evx2"	21.7704511871226	-2.13642188509204	0.62012715776843	-3.44513517643721	0.000570773875279989	0.0172164330973273
"Slc2a10"	345.801855988995	-1.24033699334152	0.360196075618528	-3.44350501657081	0.000574225940799334	0.0172771489205414
"Cdadc1"	78.0597099539165	-1.35770783644065	0.395370300095071	-3.43401574704569	0.000594709645870561	0.0176456192114646
"Sema3d"	9.47060323812754	-5.83343441976642	1.70545076816315	-3.42046485812621	0.00062514211935686	0.0183202596649897
"Cks1brt"	44.494109872624	-2.29003824208452	0.669915334376788	-3.41839949702734	0.000629905762280776	0.0183561399091625
"Fgfrl1"	115.411292656946	-1.15526901668987	0.33905928732269	-3.40727731073879	0.000656144259667427	0.0189619319515684
"Galnt9"	14.8915487943729	-5.5042019960846	1.6150875382084	-3.40798988653602	0.000654433201844493	0.0189619319515684
"Bicral"	41.3649446459028	-1.70218944552463	0.499794484350547	-3.40577877272199	0.000659756175186691	0.0189619319515684
"Megf6"	95.5231278557278	-1.38039169916637	0.406911964732061	-3.39235957358815	0.000692934405273429	0.0196659043387885
"Taf1b"	39.3956114543302	-1.81421239228244	0.537547250071299	-3.37498218443459	0.000738204695568794	0.0208031628410877
"Nell2"	8.22357440987489	-5.98206060496594	1.7737107612548	-3.37262463285388	0.000744553809249935	0.0209329472600597
"Ppp2r2b"	20.4988653411784	-2.84690285371807	0.847550356697327	-3.35897782500107	0.000782313447212315	0.0216897758286001
"Shroom3"	32.4189426633294	-1.99250080324119	0.596683324220722	-3.33929359571667	0.000839917425314645	0.0230210244084528
"Klhl33"	20.8486147322334	-2.49658446022994	0.74842741403994	-3.33577366808842	0.00085062385234095	0.0232613652559296
"Palmd"	34.6271102627951	-1.88440086088822	0.565680654657472	-3.33120965932493	0.000864694497435826	0.0234856503206269
"Ly6a"	2039.89379731381	-1.09523702727733	0.328938003385444	-3.32961535610086	0.000869660315499576	0.0235672056152876
"Cdc25c"	12.8996408736539	-3.60440171096004	1.09049433245298	-3.30529155786827	0.000948776468538982	0.0253112477884677
"Adam8"	33.6373163649391	-2.01224690274025	0.609562624895205	-3.30113235385157	0.000962954450163642	0.025519355792968
"Nog"	15.2403494091752	-3.08139748994464	0.933360051951463	-3.30140280109705	0.000962026612115232	0.025519355792968
"Osr2"	24.3892971169176	-2.36083071321902	0.716234910329591	-3.29616816936868	0.000980133254687299	0.0258604389505957
"Folr2"	4.51893287313639	-6.29336704295935	1.9102510383682	-3.29452355557171	0.000985886812673117	0.025955199969607
"Mdk"	35.6770800456775	-2.09990976891061	0.638341496410932	-3.28963380998624	0.00100317844968413	0.0261690705988022
"Ppp1r3c"	344.219639865465	-1.07519109358282	0.326830580652401	-3.28975058403834	0.00100276224904674	0.0261690705988022
"Nrn1"	262.026120058484	-1.30750411952652	0.39791176671171	-3.28591468991118	0.00101651791451179	0.0263570141764882
"Col9a2"	13.5377426395501	-5.31752843991982	1.61925106108876	-3.2839431560072	0.00102365566999473	0.0264848843066523
"Crebzf"	148.083017325776	-1.01367732112588	0.309334826564088	-3.27695827975537	0.00104931872963144	0.0269744568505897
"Ebp"	382.854038998691	-1.0784252932217	0.329268565449918	-3.27521484399252	0.00105581644946935	0.0269918974504951
"Zfp112"	4.98861458939846	-6.20211792614811	1.89379542017908	-3.2749672219408	0.00105674234083571	0.0269918974504951
