"X"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Il6"	37.1354599734873	3.36425525791608	0.582222903557366	5.77829425355921	7.54617488498209e-09	1.74215056719635e-06
"Lif"	33.4687438309245	4.87620459716684	0.84722479942416	5.75550267234987	8.63843554042191e-09	1.88553488477755e-06
"Flrt2"	532.086024046188	1.37211298442131	0.24167741487146	5.67745639430601	1.36712361614676e-08	2.87935421260384e-06
"Icam1"	85.5822964509947	3.2993469089107	0.583940191566165	5.65014526583902	1.6031230479527e-08	3.2075820317787e-06
"Enpp2"	273.882929073485	2.46348878630645	0.436935079725208	5.63811170267162	1.71924977392576e-08	3.32896669935142e-06
"Ass1"	102.290758720497	2.6497898200229	0.478093910273291	5.54240445879809	2.98346196212089e-08	5.59632200863457e-06
"Errfi1"	107.416830073748	2.32959218053655	0.421816963324724	5.52275603658732	3.33722969348137e-08	6.16360653388366e-06
"Fgf7"	206.107656580184	1.57325184240035	0.288889636186831	5.44585767480733	5.15563496238561e-08	9.10197025344695e-06
"Il1rl1"	976.938789340414	1.67733037327425	0.308767483119079	5.43234137328954	5.56193895233885e-08	9.67696769896056e-06
"Ch25h"	378.447317096956	4.81155893467721	0.891600365534224	5.39654212882051	6.79374654157018e-08	1.16512753187929e-05
"Gpm6b"	648.156868420963	1.60202013083345	0.299071420260944	5.35664735010677	8.47803632334457e-08	1.43350459241904e-05
"Crabp1"	31.8001593544569	4.7610557384595	0.897870029285774	5.30261127242076	1.14157839669854e-07	1.90342342393972e-05
"Birc3"	78.5720619488769	2.72829210152993	0.527482460589112	5.17228970700348	2.3124268301769e-07	3.51401064509794e-05
"Cald1"	1778.73553501883	1.32008925725882	0.256749149503932	5.14155260030803	2.72477343847946e-07	4.03838334925259e-05
"Bmper"	153.651940301793	1.74948316864072	0.341161555328616	5.12801967664725	2.92805845470356e-07	4.28674899374588e-05
"Slc16a3"	946.400603748241	1.59969849530807	0.312311603788467	5.12212314849362	3.02114467268992e-07	4.36973997537861e-05
"Rnf149"	1038.28885779939	1.16020888477584	0.226770247948513	5.11623061345888	3.1170192735729e-07	4.45474004514793e-05
"Egln3"	51.7846199622316	3.10704021420162	0.614706399638164	5.05451092754286	4.31495054091126e-07	5.954135775131e-05
"F3"	346.394606843297	1.34008541716158	0.265876520045752	5.04025484059658	4.64912344485201e-07	6.31468799635313e-05
"Rcl1"	1260.87184193063	1.05492422670373	0.209354853803238	5.0389289168103	4.68144299604688e-07	6.31468799635313e-05
"Sox11"	209.51547404402	1.69494757807416	0.336653295067226	5.03469772287748	4.78603451569456e-07	6.38403826232369e-05
"Tspan11"	41.245655179632	2.89807252082779	0.576586744753823	5.02625588811471	5.00148426445081e-07	6.52639332551435e-05
"Dgat2"	51.9859013551597	2.63665572424879	0.527473655143316	4.99864912406365	5.77333485674977e-07	7.37328563354053e-05
"Ripk2"	233.169478861492	1.59792809881307	0.319829420363656	4.99618858389004	5.84744805671489e-07	7.38932778114339e-05
"Plk2"	96.0058176393111	1.98002687432952	0.396912802487296	4.98856892980392	6.08282078126968e-07	7.60669411241068e-05
"Cx3cl1"	196.356877152673	1.49307184576784	0.302225054227764	4.94026496109959	7.80164835213116e-07	9.55701923136067e-05
"Atp8b4"	27.7132956008035	5.59514781472436	1.13495049915231	4.92986065815502	8.22882884886534e-07	9.97849397279075e-05
"Etv5"	169.453335429226	1.55758044054073	0.31670875509108	4.91802141716226	8.7423349464604e-07	0.000104951731032257
