""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Ifngr2"	150.554526897598	1.72242227896187	0.309846571526114	5.55895219520513	2.71399013292155e-08	4.69273566619707e-06
"Galnt18"	86.531433999564	2.45070184780429	0.441626379991366	5.54926507753499	2.86872941503273e-08	4.88625971408261e-06
"Rai14"	103.762217485796	1.88904614605658	0.342432413856304	5.51655179129534	3.45715639895585e-08	5.80192188601238e-06
"Gpx3"	915.180669139808	-1.82182046319017	0.334735834741966	-5.44256178784841	5.25197344682462e-08	8.68630738770473e-06
"Igfbp7"	1384.69112878013	1.25484378985334	0.233060106998692	5.38420670106524	7.27648476375495e-08	1.18627491605673e-05
"Tsc22d1"	1392.93610070508	-1.18646051444334	0.222303810377426	-5.33711281164714	9.44382863383329e-08	1.50131977485902e-05
"Slc16a3"	946.400603748241	1.52584806327843	0.285922907877396	5.33657157660384	9.47204905273829e-08	1.50131977485902e-05
"Birc3"	78.5720619488769	2.63093979913194	0.493487697508899	5.33131790805078	9.75025573764582e-08	1.52424545860293e-05
"Itga1"	353.111889938549	-1.23941466188757	0.235237363490153	-5.26878317074596	1.37331065758183e-07	2.11786773301674e-05
"Sned1"	879.028397675825	-1.46125032602788	0.277737256555357	-5.26126866863694	1.43064804901626e-07	2.17687407138314e-05
"Gas1"	1114.9114491609	-1.18930362295617	0.226867985852212	-5.24227170479184	1.58611576205768e-07	2.38167803639504e-05
"Cebpa"	90.6823607155124	-1.87837830173358	0.358710269353256	-5.23647763171164	1.63670067420805e-07	2.4257179342938e-05
"Hp"	311.076289438351	3.40880159648702	0.652036787352293	5.22792833565272	1.71419924842802e-07	2.50800536193084e-05
"Rftn1"	139.038855121486	1.57700390984489	0.302318983572137	5.21635754133382	1.82475794834754e-07	2.63596679829647e-05
"Cxcl5"	3716.52715899811	1.32276370749975	0.253747916199391	5.21290470996556	1.85906404220942e-07	2.65195485621173e-05
"Foxs1"	61.8232159509866	2.77125391685122	0.532499443435787	5.20423814712474	1.94794075641121e-07	2.74443208792158e-05
"Sema3c"	95.4838847065619	2.03465996100892	0.392721684206743	5.18092084759395	2.20793175574846e-07	3.07279478007334e-05
"Jak2"	239.071994688146	1.50446517341358	0.291777722278646	5.15620302216501	2.52007656762923e-07	3.46495346864877e-05
"Aqp2"	31.2115833315002	-3.05966667638715	0.598220466767672	-5.11461383613177	3.14383449350341e-07	4.27112371903106e-05
"Psmb8"	63.3785425634416	2.66939526480636	0.523922186501484	5.09502237847833	3.48700063431225e-07	4.68160602809076e-05
"Ccl8"	26.5146908313792	4.90657993514341	0.978221756322358	5.01581558928906	5.28089629740962e-07	7.00762657512077e-05
"Mt1"	1320.33388407709	1.35426780705327	0.271038813792886	4.99658254883055	5.83552019800318e-07	7.65459270110486e-05
"Cilp"	954.657487219049	-1.32386566207969	0.265844797161788	-4.97984416551894	6.36354925458777e-07	8.25236637424496e-05
"Stc1"	389.710030258707	-1.30758831920367	0.263173457429003	-4.9685417822062	6.74582661273221e-07	8.64981722522471e-05
"Slc30a3"	27.1941538450278	-3.78868680815067	0.765925361957726	-4.94654831440323	7.55409848051225e-07	9.57859687328953e-05
"Flnb"	661.645162871955	1.2698017288292	0.258561172953948	4.91103019963237	9.05991318579586e-07	0.000113617284919014
"Pgam2"	43.6068188062465	-2.28195715376366	0.46836821730882	-4.8721434747974	1.10393950699206e-06	0.000136936496236885
"Tmem176a"	385.156520329392	1.28731770006537	0.26518840505333	4.85435138013099	1.20781410869356e-06	0.000148210479660332
"Palmd"	34.6271102627951	-2.52172634545481	0.520074051628427	-4.8487832406922	1.24221067016318e-06	0.000150809661360662
"Gnptab"	198.431141837976	1.4633480163783	0.302228252975517	4.84186373038012	1.2862696509899e-06	0.000152905304761424
"Slc1a3"	376.453629405258	-1.41700824764959	0.292537807433009	-4.84384654443029	1.27349302999997e-06	0.000152905304761424
"Ugt1a7c"	422.104709300538	1.60923211303911	0.333698855164045	4.82240825263849	1.41835274190678e-06	0.000166678567031467
"Serpina3g"	37.7541607601598	3.27576040782508	0.679535192316854	4.82058978675773	1.43134416132875e-06	0.000166678567031467
"Ccnd1"	456.302408799368	1.41887142217904	0.294562902547625	4.81687072576845	1.458270975079e-06	0.000168098872400016
"St5"	316.553362059213	-1.20743074202266	0.252091813839138	-4.78964677049424	1.67075156945051e-06	0.000190666169105693
"Comp"	3801.57611943209	-3.30843829247922	0.692115323150907	-4.78018356452116	1.75135212532999e-06	0.000197885450042236
"B3gnt8"	21.6196782552102	-2.77828584597581	0.581550986487543	-4.77737276787393	1.77600353189705e-06	0.000198703453980482
"Ppm1h"	42.021831718778	2.49026911616347	0.523382219774265	4.75803155337896	1.95489946021569e-06	0.000216595268349335
"Plk2"	96.0058176393111	1.75643650553277	0.369895717014229	4.74846402578164	2.04967336546818e-06	0.000224912235064643
"Gbp2"	59.7381224360695	2.46197129901046	0.519205349503827	4.74180649595234	2.11820895311671e-06	0.000228047175216678
"Cks1brt"	44.494109872624	-2.90149537728111	0.611886431535808	-4.74188546720751	2.11738323662682e-06	0.000228047175216678
"Spp1"	1336.79890579148	1.51561810156096	0.320306609615635	4.73177279538406	2.22567452536417e-06	0.000237377548443513
"CT025619.2"	425.838437455828	1.16149152750444	0.245831002594909	4.72475609359327	2.30391710255335e-06	0.000243447240503137
"Ube2l6"	80.9022281829513	2.12959610492328	0.451467165989284	4.71705644475112	2.39281322363681e-06	0.000248243495528575
"Ext1"	434.487457988258	1.02157743116207	0.216567446627965	4.71713291664287	2.39191434202022e-06	0.000248243495528575
"Apoe"	79.02549727536	-4.40464291312194	0.935095171340466	-4.71036857864194	2.4726920474792e-06	0.000251949657552077
"Gys1"	642.694630543879	1.22757242241135	0.260566381003563	4.71116963624929	2.46299109024222e-06	0.000251949657552077
"Cgnl1"	358.517348563851	1.26428793844551	0.268617805842642	4.70664234070224	2.51830167164122e-06	0.000254326182980262
"Gas6"	9310.07089322053	-0.893588491935397	0.190003067900523	-4.70302138701907	2.56339556150546e-06	0.000256609387262284
"Tnfaip3"	26.2123733081428	3.66113210511945	0.780616690192496	4.69005102134907	2.73136933160359e-06	0.00027104684184574
"Plekhg4"	96.6374804112451	-1.58360891718139	0.339867951270357	-4.65948292936177	3.17004683140726e-06	0.000311867021034652
"Ptx3"	10362.5606021834	0.930170702952267	0.199892031444614	4.65336560056922	3.26560484310695e-06	0.000318522072389201
"Flot1"	159.963458931918	-1.25530775056628	0.271855860509058	-4.61754897693092	3.88299055527022e-06	0.0003755312560741
"Psmb10"	133.092538734519	1.6313992495097	0.353987276262262	4.60863810342445	4.05315113373821e-06	0.000388693787716138
"Tnfaip2"	2236.00896703818	1.23696903728808	0.269028301349661	4.5979141639837	4.26741728537119e-06	0.0004058313838388
"Gprin3"	122.462008803452	-1.56449993871475	0.340671916883616	-4.59239479739455	4.38188416182422e-06	0.000413273240121802
"Pparg"	21.0403863822355	-3.35332611464695	0.734995503827705	-4.56237636445872	5.05778774768378e-06	0.000473110440791535
"Gldn"	154.744629282925	-1.64746906446469	0.361318235357247	-4.55960674898067	5.12495004500275e-06	0.000475495365150986
"H2afv"	1383.46706865947	-0.834747431194598	0.183801733259203	-4.54156452386339	5.58382902966945e-06	0.000513892394246676
"Relb"	116.817811288494	1.6596731393599	0.365754324839614	4.53767194711279	5.68786493309153e-06	0.000519279316931525
"Susd6"	429.428383149329	1.05796040130453	0.234566316401471	4.51028271038619	6.4741286474479e-06	0.000586371080354567
"Ildr2"	25.1685525209254	-3.02238656782256	0.670932688430851	-4.50475378519892	6.64499417687325e-06	0.000597107665720296
"Ephb3"	1494.33631652904	-1.15419577220632	0.25636410604121	-4.50217384184346	6.7261928443228e-06	0.000599682130776654
"Grem1"	56.673724969547	2.23569409183941	0.502844698186072	4.44609260056693	8.74462658848943e-06	0.000769863381153496
"Ier3"	2452.52637625612	1.11090843704899	0.249896624990562	4.44547195101554	8.76991233350459e-06	0.000769863381153496
"Arpc3"	310.432603298575	1.16749868203589	0.263394198776179	4.43251479136781	9.31403106272314e-06	0.000811387194563332
"Pdlim4"	373.512719239777	1.19525124529022	0.270206329406333	4.42347611884699	9.71253723527026e-06	0.000839692991885638
"Dpt"	67.2150833801468	-2.00498138423824	0.454297350946756	-4.41336798477882	1.01774788312713e-05	0.000873273597161416
"Gpm6b"	648.156868420963	1.20898582220144	0.274344497788839	4.40681636389876	1.04901050192691e-05	0.00088676354429555
"Ank3"	170.841189403666	-1.20854943478195	0.27420426704767	-4.40747858446655	1.04580937336e-05	0.00088676354429555
"Gm765"	16.6589936874053	-2.91282918936996	0.661976659039305	-4.40019923602323	1.08151532930236e-05	0.000907518598382244
"Fgf7"	206.107656580184	1.16856091957646	0.267622526043519	4.36645202050905	1.2628101102618e-05	0.00104428905639911
"Depdc1a"	26.1243008800695	-2.56327653653309	0.586880844669767	-4.36762685273095	1.25603846703969e-05	0.00104428905639911
"Dlk1"	46.0843151120066	-1.98287243860513	0.454305336038248	-4.36462502487137	1.27341002775014e-05	0.00104547879400608
"Bmp5"	60.600915822216	-2.091955625156	0.480870893964112	-4.3503477781962	1.3592178473611e-05	0.00110795671957749
"Tank"	144.642842246033	1.41653486888268	0.326339192828995	4.34068263944306	1.42040749215729e-05	0.0011496234255673
"Pcolce2"	186.632291400186	-1.25533446039694	0.289349313327848	-4.3384739571667	1.43475482292905e-05	0.00115305789008918
"Itga9"	101.23977445428	-1.30958142891798	0.303269029111955	-4.31821684117482	1.57294854776847e-05	0.00124656172410652
"Hivep1"	84.2792934520259	1.60043742689714	0.370564771789615	4.31891412442673	1.56798774789901e-05	0.00124656172410652
"Pdpn"	1637.22710570231	0.871322739284737	0.202386269172184	4.30524631363921	1.66800039381424e-05	0.00131277382718677
"Dcbld2"	506.543859044683	1.21572424340861	0.283067421930322	4.29482218447541	1.74833409781674e-05	0.00136657457015648
"Dusp1"	180.641860045871	1.5596115694677	0.364133549893613	4.28307572846106	1.84327400352864e-05	0.00143098251212713
"Stmn1"	1040.63723480084	-1.09431371117841	0.256836126731738	-4.26074682367956	2.03744932271863e-05	0.0015710386264098
"Bmper"	153.651940301793	1.34898639812819	0.316776085751588	4.25848559536167	2.05816479362321e-05	0.00157216541346522
"Rcl1"	1260.87184193063	0.816207692695734	0.191706692079587	4.25758581425466	2.06646347721507e-05	0.00157216541346522
"Isg15"	48.2451746578338	2.14180929004137	0.503524346677017	4.2536360042491	2.10327093960951e-05	0.00157911368176472
"Prdx3"	206.343858637925	1.48367549595274	0.348734449977188	4.2544563522468	2.09557530290042e-05	0.00157911368176472
"Lif"	33.4687438309245	3.50654668985224	0.82518489077758	4.24940728925367	2.14336895501084e-05	0.00159870107938455
"Ero1l"	544.762557123833	1.05374876721132	0.248118290621083	4.24696125615569	2.16689412998602e-05	0.00160575297476626
"Id2"	420.069560603972	-1.09329729734354	0.257922767615374	-4.23885532654455	2.24662374676221e-05	0.00165409485148712
"Cdsn"	460.393229672656	-1.5703421706095	0.370745657168348	-4.23563200336138	2.27909766936119e-05	0.00166724760274038
"Jup"	139.673433860231	1.6534676503904	0.390684741084445	4.23222991970656	2.31385688256792e-05	0.00168189393273026
"Tagln"	1385.04653067981	0.94695274242802	0.223892811983599	4.22949148763824	2.34220140402281e-05	0.00169172167232331
"Fbrsl1"	129.311247154018	1.28387543792377	0.304048447860504	4.22260151945523	2.41498564064986e-05	0.00173332176925133
"Vegfa"	618.586882008933	0.903682592001164	0.214619922887573	4.21061837989082	2.54672631438246e-05	0.00181645254373329
"B2m"	1179.66295992049	0.887729835146752	0.211085765459816	4.20554097152395	2.60458396813222e-05	0.00184618088474068
"Ereg"	43.5999765892079	2.2865054003026	0.546205010981748	4.18616701482258	2.83704628928214e-05	0.00196930573855597
"Auts2"	250.882862989064	-0.972289080855785	0.232261023191874	-4.18619132687005	2.8367425838995e-05	0.00196930573855597
"Cacna1a"	135.58503374804	-1.61902885214166	0.386722031217224	-4.18654413622545	2.83233877701206e-05	0.00196930573855597
"Aldh1a2"	180.25249117784	1.5195790269857	0.363071256356114	4.18534654116281	2.84731376499943e-05	0.00196930573855597
"Tjp2"	66.0538125477887	1.94057621781205	0.464337577877351	4.17923577644331	2.92490325863901e-05	0.00201078289081858
"Rai2"	45.1066161996803	-1.76033505304102	0.423385707025102	-4.15775739197698	3.2138707040638e-05	0.00219620913022611
"Id1"	523.557604749376	-1.18988289068538	0.28761538528587	-4.13706272876438	3.51779964758653e-05	0.00238959104632485
"Dusp6"	140.89738689615	1.70060176065829	0.412910189724667	4.11857542627435	3.81221792880264e-05	0.00257426218955596
"Ednrb"	14.244563787774	-3.1697763871131	0.771102710629998	-4.11070580276312	3.94451524017637e-05	0.00264792987769957
"Fgfr3"	34.8676681414278	-2.38942556485794	0.581970009888372	-4.10575377469409	4.0299857618387e-05	0.00267384869268042
"Tes"	167.978768462391	1.14341569640292	0.278463206441434	4.1061643691279	4.02283273970891e-05	0.00267384869268042
"Cd44"	921.742634763039	0.857460044310847	0.209205790853633	4.09864392764707	4.15577785297044e-05	0.00274137207272247
"Gatb"	76.0928930656313	-1.6091696023675	0.39368216271238	-4.08748415544329	4.36076448705915e-05	0.00286006001875397
"Nsg1"	728.307645164257	-0.950245777613159	0.232625199375442	-4.08487893901607	4.40998027603354e-05	0.0028758111377197
"Npy1r"	21.2271991388443	3.92829197273834	0.96300145070935	4.07921708720662	4.51876251280465e-05	0.00293000669296174
"Cdk6"	244.344885923471	0.969438554622741	0.239259671394551	4.05182598877723	5.08194566217495e-05	0.00324678322116672
"Ggt5"	94.5654583052934	-1.71856220676129	0.42394002639298	-4.05378614844032	5.03952888391655e-05	0.00324678322116672
"Crabp1"	31.8001593544569	3.54843868897147	0.876086329522572	4.05032993826671	5.11454682179666e-05	0.00324678322116672
"Scx"	79.4497916994353	1.45860397024334	0.360146470663892	4.05002988799128	5.12110918165097e-05	0.00324678322116672
"Galnt9"	14.8915487943729	-3.84628127088735	0.956189805740474	-4.0225081336323	5.75816650797881e-05	0.00363050807674333
"Erap1"	92.4485926755468	2.01009212935981	0.501094183877282	4.01140582755612	6.03582530094728e-05	0.00378466144694562
"Tcf7l1"	168.036876178321	-1.26939204905964	0.31697876291079	-4.00465961000958	6.21068457911132e-05	0.00387302362933434
"Cxcl1"	1967.43551364526	1.32488483870882	0.331406609127133	3.99776227214759	6.39441230059665e-05	0.00396592571600049
"Adtrp"	12.7344017540545	6.46052897178065	1.61860033733971	3.99142939905661	6.56762411024855e-05	0.0040513365592517
"Bmp2"	21.7182392431032	3.33388945647749	0.83676396603979	3.98426508762802	6.76892789227783e-05	0.00415306479068143
"Frmd6"	375.10963996672	1.00727211728858	0.253586058126337	3.97211157715441	7.12383362347785e-05	0.00434744327867001
"Slc26a2"	595.465004030169	-0.890392514853806	0.224937337810085	-3.95840247565109	7.54527374903753e-05	0.00458014170340512
"Tm4sf1"	155.362062659857	1.38415303836521	0.34979524974023	3.9570378368292	7.58849147035602e-05	0.0045820034211483
"AA467197"	41.3452080165399	2.94834497376799	0.746010893530981	3.95214734708904	7.74530225199705e-05	0.0046520731210416
"Slc29a1"	550.772465616982	0.88332514101347	0.224162289825331	3.94056083965668	8.12913295738846e-05	0.00485705053977577
"Id4"	169.864211576921	-1.27415218788545	0.323756112312081	-3.93553091179092	8.30129779739234e-05	0.00493408387832507
"Ddit4l"	321.627403933053	-1.38512121754247	0.352186100689726	-3.93292414104313	8.39187271170155e-05	0.00496207520134394
"Fzd4"	57.4130928297215	-1.50961174597466	0.384435640638939	-3.9268256800167	8.60743168656535e-05	0.00506329950551978
"Tmem158"	65.3987825184163	-1.93349129653518	0.493368351998521	-3.91896093193464	8.89315267138668e-05	0.0052045465787623
"Deptor"	33.0214349804934	-2.11310882158338	0.539929002525173	-3.91367904243089	9.09004431636675e-05	0.00529263192542741
"Plxna4"	20.2680259560079	-2.52691089933891	0.64593194441455	-3.9120389093455	9.1520161770386e-05	0.00530166541179515
"Nov"	132.378769373536	-1.26963334482869	0.325089905138599	-3.90548375929234	9.40370741761046e-05	0.00541995500251366
"Rbp1"	153.135031176883	1.64611247145584	0.421758939623507	3.90296995939265	9.50194999409599e-05	0.00544905795641324
"Lrig1"	34.6003352564821	2.18492923856941	0.559999156384247	3.90166523227796	9.55332170880608e-05	0.00545112536704475
"Serpina3f"	21.1338969937582	4.70840982601873	1.20745421370694	3.89945206416043	9.64106217030298e-05	0.00547382096952725
"Kitl"	106.633468965366	-1.14280367106504	0.29331908492503	-3.89611085605674	9.77496615459542e-05	0.00552237196813084
"Nxn"	504.383522139071	0.895884707655474	0.230768475563619	3.88217977116416	0.000103524297284452	0.00581979941187273
"Samd5"	93.8141063900527	-1.53441737862587	0.395506043342143	-3.8796306768402	0.000104615186528163	0.00585229661107546
"Gm9780"	52.9472103903269	-1.77500496156105	0.457878108095351	-3.87658839804461	0.000105931334657546	0.00589701654200932
"Efs"	24.71718858589	-2.1635582942057	0.55860163421097	-3.87316857255842	0.000107429466120309	0.00595138382216004
"Gpc1"	3123.52979455076	-0.78502659684941	0.20278879358835	-3.87115374059067	0.000108321444025488	0.00597180830540517
"Ptk2b"	186.750516034315	1.25757652268335	0.325175430583941	3.86737866518707	0.000110011534571433	0.00603582515639034
"B4galnt1"	45.6148519486688	1.85185511257917	0.480373108725236	3.85503492794055	0.000115713107522332	0.0062738890786382
"Ccno"	22.1744809082792	-2.40187304987078	0.622945303694977	-3.85567245731553	0.000115411933432868	0.0062738890786382
"Acta2"	7709.20851477273	0.741995250547254	0.192504566681198	3.85442934336231	0.000115999876935915	0.0062738890786382
"Tpm1"	3986.13738628887	0.770881704753058	0.200134004042402	3.85182772133882	0.000117239494844158	0.00631102412812043
"Atp8b4"	27.7132956008035	4.28102751801201	1.11420266642713	3.84223413478252	0.000121919448338754	0.00650029399638968
"Matn4"	23.5387264652101	-2.96474780873998	0.771840647511472	-3.84113977191894	0.000122464354120556	0.00650029399638968
"Rnf19b"	358.254743865488	1.10925888791291	0.288781455403209	3.84117077865723	0.000122448883673732	0.00650029399638968
"Bnip3"	947.136621631398	0.95523687206024	0.250002266120945	3.82091285363837	0.00013295863110289	0.00702464767660267
"Slpi"	403.261697389063	1.38868270331633	0.363711917204783	3.81808414194592	0.000134492058632206	0.00704047418858137
"Npy"	38.4425731003975	-1.8122945089265	0.474594596558225	-3.81861597681329	0.000134202488204832	0.00704047418858137
"Il15ra"	73.36403917252	1.60114929526795	0.419495024897334	3.81684930747344	0.000135166666038426	0.00704347941931745
"Slamf8"	12.3780654422303	4.70741206649225	1.24007448891578	3.79607201709959	0.000147006809395688	0.00762564413101634
"Gpn2"	62.2381340593301	1.74854447597279	0.462017167932292	3.78458766759299	0.000153963629017884	0.00795037526856153
"Slc2a6"	9.82015397711263	6.15146452958823	1.6278313656043	3.77893230193696	0.0001575022324177	0.00809646610968826
"Maf"	147.479914750916	-1.12553725446045	0.298045358678596	-3.77639584609066	0.000159114049759742	0.00814264365855686
"Slc2a1"	302.649103022848	0.923449359102218	0.244758509955951	3.77289990557799	0.00016136103589125	0.0082123300728177
"St6galnac2"	21.5775774094065	-2.27941019057523	0.604290291348817	-3.77204503068787	0.000161915025094986	0.0082123300728177
"Gramd1b"	79.8239199109734	1.75274999296182	0.46490118770385	3.77015598006679	0.000163145549922385	0.00823812838811616
"Mgarp"	144.782619721989	1.18685744194822	0.315209789331528	3.76529372537959	0.00016635340944637	0.00836057224078593
"Flrt2"	532.086024046188	0.83731443058234	0.222437336843441	3.76427106377232	0.000167035617849561	0.00836057224078593
"Oxtr"	18.1905224532062	-3.07865808631798	0.818789301213997	-3.76001259634602	0.000169904801729835	0.00846704627659772
