""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Col27a1"	295.17871356598	-0.536829958113947	0.319322793918536	-1.68115138767983	0.0927335130881729	0.34755981564076
"Hyi"	385.53869518555	-0.408930526187988	0.243497176286278	-1.67940561950177	0.0930730188466521	0.348562615470789
"Tpst1"	242.558409588784	0.413215334642016	0.246109169898437	1.67899202948245	0.0931535971565974	0.348728850893929
"Rftn2"	49.6729313925261	-0.685863798163902	0.4087779101414	-1.67783968054109	0.0933784006263147	0.348909673236244
"Vma21"	353.217615395796	0.381784299092596	0.227529536917263	1.67795489001247	0.0933559056736033	0.348909673236244
"Mynn"	35.2960381309046	-0.794726789420294	0.473667310971497	-1.67781641462718	0.0933829438850428	0.348909673236244
"Zcchc9"	61.1236509789411	0.940516287983018	0.560447516269345	1.67815229915483	0.0933173711268592	0.348909673236244
"Itga1"	353.111889938549	-0.403384496710325	0.240376052617249	-1.67813928350273	0.0933199114076951	0.348909673236244
"Atp6v0d1"	148.947470447334	-0.473051286835111	0.282037953799417	-1.67726109363119	0.0934914370149964	0.349179646153684
"Rab39b"	46.6695805967619	0.711299103277049	0.424241003065727	1.676639217183	0.0936130530954491	0.34949840357526
"Cap1"	201.510558364779	-0.550060949469753	0.328211006251586	-1.67593693993343	0.0937505451447069	0.349876163057473
"Uspl1"	60.0089155514913	-0.672247524186265	0.401169101613697	-1.67572108988992	0.0937928368566121	0.349898480817001
"Fiz1"	33.3546267496051	0.863234127191418	0.515689207514654	1.67394258908722	0.0941418829836714	0.351064699857066
"Ngf"	22.9276895683616	-0.909346466410107	0.543365008435852	-1.67354623925413	0.0942198117934935	0.351089406570134
"Slc25a4"	1774.98330509225	-0.428369193997177	0.255966177198661	-1.67353827245976	0.0942213787246126	0.351089406570134
"Wdr26"	606.034580472358	0.348090690032722	0.208117814246711	1.6725655672132	0.0944128501262433	0.351123976772088
"Tomm34"	228.828931933733	0.432438375130216	0.258541724440015	1.67260575083906	0.0944049340405752	0.351123976772088
"Brca2"	66.7709939128387	0.638169006085661	0.381517686362586	1.67271145977531	0.0943841121539284	0.351123976772088
"Clybl"	53.8063746794687	-0.785811483866642	0.469621409322961	-1.67328718041097	0.0942707749086876	0.351123976772088
"Vcan"	500.531323696529	0.541816785368447	0.323852493059347	1.67303570909722	0.0943202665089934	0.351123976772088
"Ccnt2"	230.466574566091	-0.393651574134269	0.23541315454117	-1.67217322626474	0.0944901683891297	0.351275950076255
"Slc35b4"	121.333571513071	0.450489455429116	0.269475724801947	1.67172555435264	0.0945784526552877	0.351468557572832
"Gstm5"	148.528372544429	0.500971673446797	0.29981265622658	1.67094905115744	0.0947317416907741	0.351902491492791
"Grsf1"	257.500444236154	-0.488407009352672	0.292472078682185	-1.66992696038995	0.0949338154428671	0.352517243008658
"Pa2g4"	655.520679888106	0.398826573565043	0.2390783623472	1.66818347611838	0.0952793100580918	0.353663879707154
"Txndc9"	333.421756518568	-0.543817042266087	0.326168674303991	-1.66728777196809	0.0954571969340791	0.353891668435925
"Zfp629"	54.2555481886063	-0.761057882268265	0.456506475545799	-1.66713491053625	0.0954875817697596	0.353891668435925
"Afdn"	56.3770395395954	0.642624232341018	0.385454768644556	1.66718454308088	0.0954777152751888	0.353891668435925
"Eif1ad"	434.43614203706	0.410007490691445	0.245903947766698	1.66734814310684	0.095445198871113	0.353891668435925
"Elovl1"	298.591299837224	-0.360416035740473	0.216266161148672	-1.66653920255562	0.0956060667695742	0.354058439427985
"Thap2"	59.710542127846	0.679103417792794	0.407479279614931	1.66659619707424	0.0955947255958361	0.354058439427985
"Cgref1"	76.1219164209652	0.629549939696822	0.377813577507476	1.66629781769652	0.0956541111853502	0.354100274829825
"Zyg11b"	148.6328301852	-0.498809998088773	0.29942117960968	-1.66591421067478	0.0957305027806285	0.354246975727395
"Piezo1"	315.47817683923	0.417905861499154	0.250892381385785	1.66567776666187	0.0957776126236986	0.354285249613036
"Taf9b"	33.2749124849306	-0.916652937868538	0.550433858247255	-1.6653280392079	0.0958473274384053	0.354407078740013
"Ifi27"	674.944927242011	-0.411538115086786	0.24717999643135	-1.664932927536	0.0959261380248949	0.354562434218599
"Ddit3"	237.969164276983	-0.542696601237073	0.326036278660728	-1.66452826497201	0.096006907428445	0.354588945948829
"Decr2"	52.1240000104003	-0.801386743205128	0.481434278937867	-1.664581809532	0.0959962169752792	0.354588945948829
"Hoxd8"	77.2744926893039	0.608775753865155	0.365870508347472	1.66391042725694	0.0961303309228383	0.35479828872918
"Spg20"	273.516938176728	-0.451995505383319	0.271663888118456	-1.66380415341119	0.0961515737080887	0.35479828872918
"Rpl26"	3507.16304245971	-1.19590013377026	0.718823149194767	-1.66369173712605	0.0961740483769841	0.35479828872918
"Gm44503"	81.4845249157992	0.595957450066847	0.358337231402248	1.66311897799384	0.0962886217288395	0.355085020657902
"Chfr"	117.624312809786	-0.555034859737256	0.333826295098181	-1.66264571691099	0.0963833741144403	0.355162597692829
"Matn2"	228.93098533206	0.474984992037029	0.285662825866631	1.66274694859592	0.0963631000815211	0.355162597692829
"Gtf3c3"	44.7783036859011	-0.694525448815555	0.417928048295952	-1.66183019217636	0.0965468266980352	0.355229594733818
"Fgf7"	206.107656580184	0.404690922823892	0.243552767549838	1.66161496293028	0.0965900012570163	0.355229594733818
"Bub1"	24.2339838100587	0.90733409778552	0.546118633707678	1.66142307144054	0.0966285073305323	0.355229594733818
"Mysm1"	45.6474813960511	0.675092395951603	0.40622258735259	1.66187803674649	0.0965372312700529	0.355229594733818
"Card19"	123.98354915636	0.514783832508066	0.309709134371163	1.66215256632095	0.0964821879663156	0.355229594733818
"Depdc1b"	24.73509616994	1.18038081991422	0.710443821186152	1.66146961197222	0.0966191671063307	0.355229594733818
"Zmat2"	805.230330967212	0.325264632590939	0.195792977936426	1.66126812115066	0.0966596095259516	0.355229594733818
"Pin4"	93.7632172488508	-0.726031938415405	0.437140400485537	-1.66086670920599	0.0967402196599595	0.355390299902161
"Ghr"	128.467756749175	-0.486027920876053	0.292749184817449	-1.66021955340073	0.0968702924230456	0.355732522023044
"Sptlc2"	230.234259058516	0.421040437490494	0.253721001007921	1.65946230630451	0.0970226701293317	0.35615636166333
"Pprc1"	89.1740904997524	-0.556608732631135	0.335500292494513	-1.65904097576976	0.0971075356844686	0.356332145413381
"Hoxa9"	341.490624047586	0.366772583113107	0.22125525905558	1.65768978635203	0.0973800964128306	0.356934599640267
"Cnrip1"	89.4859252237347	-0.574351116835851	0.346489949651922	-1.65762706079306	0.0973927641949159	0.356934599640267
"Snx6"	173.733894600033	-0.431533172483251	0.260352969635411	-1.65749279943899	0.09741988346346	0.356934599640267
"Zfyve27"	30.6225502794192	-0.786354574027623	0.4742739275245	-1.65801771590533	0.0973138906219975	0.356934599640267
"Edem3"	213.553332175096	-0.469901743804402	0.283551375305738	-1.65720142707026	0.0974787581361803	0.357014562295794
"Mpp5"	63.8059039324914	-0.596730842356801	0.36020124475671	-1.65665957861931	0.0975883195966499	0.357280033295334
"Fhdc1"	24.9585129344137	-0.850495101163252	0.513806310603397	-1.65528348642596	0.0978670070580231	0.357892402281257
"Wdr83"	51.8252193611239	-0.699165539557377	0.422373173391886	-1.65532657754445	0.0978582705708705	0.357892402281257
"Stxbp4"	24.8211169102171	-1.07831463327795	0.651418073314075	-1.65533422766742	0.0978567196156702	0.357892402281257
"Orc3"	43.680094843609	-0.7139213626034	0.431361252231972	-1.65504286467408	0.0979158032506068	0.357897308816484
"Tbkbp1"	20.8799874092014	-1.21450639274589	0.733880360003186	-1.65491060796425	0.0979426321449843	0.357897308816484
"Dclre1b"	24.123377002634	0.841281931357384	0.508707951610328	1.65376210199641	0.0981758589922688	0.358216673232833
"Pih1d1"	88.7997083353135	0.558321018992013	0.337602760028826	1.65378096714713	0.0981720244700377	0.358216673232833
"Foxo3"	132.330305472926	-0.507455880060029	0.306852314881928	-1.65374629894935	0.098179071204739	0.358216673232833
"Sppl2b"	117.370079352172	0.481836021113061	0.29128825852677	1.65415531525374	0.0980959593753846	0.358216673232833
"Ctsf"	135.824284530341	-0.552828559044878	0.334325241447081	-1.65356512314785	0.0982159039727215	0.358216673232833
"Me2"	57.1122386043552	0.663563336526713	0.401648465181789	1.65209976895189	0.0985142140636781	0.359168735042604
"Gpatch1"	25.4733829259058	0.918107344511873	0.556017214840721	1.65122107734538	0.0986934407872558	0.359550092788657
"Phf2"	181.039758848635	0.390815857820175	0.236660951041637	1.65137449207418	0.0986621300412306	0.359550092788657
"Eps8"	28.8147938384157	-0.844027593169779	0.511333701118658	-1.6506394773575	0.0988122128463807	0.359846743381604
"Alg13"	20.9630809771953	0.955523185760803	0.57933860187365	1.64933457337475	0.0990791104074131	0.360546188778638
"Etv4"	21.4902571446204	0.946527015080421	0.573845986444903	1.64944434123231	0.0990566369800031	0.360546188778638
"Cbx6"	503.949521529861	-0.380088979307966	0.230799214019517	-1.64683827422317	0.099591292001192	0.3622731935536
"Eif6"	224.313971953393	0.423798402464911	0.257446827095859	1.64615896511753	0.0997310351503239	0.362497767653774
"Tlr3"	100.550238602667	-0.540045684341036	0.328027367198232	-1.64634337968112	0.0996930831020737	0.362497767653774
"Slc22a17"	19.9875803431779	-1.20243451427201	0.730523731560101	-1.64598966785665	0.0997658862409515	0.362497767653774
"Eid2b"	26.2856347115555	-0.873672577205714	0.530911662211961	-1.64560818567385	0.099844452768506	0.362509851875405
"Socs6"	293.789074903104	0.385521452699749	0.234248185008564	1.64578202680911	0.0998086439451846	0.362509851875405
"Med22"	77.3044778487102	0.542444955833388	0.329781865110671	1.64485987017919	0.0999987122080358	0.362595277829117
"Vcp"	1554.14199206791	-0.413672798949328	0.251456993526154	-1.64510357476417	0.099948453541901	0.362595277829117
"Plau"	79.4220337032959	0.728977968920166	0.443146854823087	1.64500314283216	0.0999691629599713	0.362595277829117
"Kif11"	66.8793829953	0.680154022001198	0.413526828619103	1.64476395466879	0.100018498180759	0.362595277829117
"Imp3"	304.597525654782	0.370221471893234	0.225172503912005	1.64416820642503	0.100141462287239	0.3628934367594
"Ahsa2"	159.343652248966	0.4329801630959	0.263369820691909	1.64400067539402	0.100176062866335	0.3628934367594
"Adck2"	35.6941481765517	-0.825246360790771	0.502226575799974	-1.64317541236497	0.100346645532583	0.363374775028924
"Cul4b"	130.924134588786	-0.476810123244945	0.290330781640711	-1.6422995885948	0.100527932340087	0.363894498883949
"Dirc2"	83.2344073737942	-0.538224862701627	0.327792509888555	-1.64196815505216	0.100596603831672	0.364006336658651
"Ssna1"	109.07563002186	0.567897595493127	0.346213505259738	1.64031034857255	0.100940655012936	0.364801609904992
"Fyn"	117.320327692611	0.508442066769236	0.309991691970304	1.64017965622751	0.100967817934476	0.364801609904992
"Nme1"	1294.89951349957	0.34365066816024	0.209495700074924	1.64037098631302	0.100928054123846	0.364801609904992
"Grk5"	122.066264386791	0.516502275888962	0.314852965878806	1.6404554883176	0.100910496186639	0.364801609904992
"Ahctf1"	147.162105968186	0.448829545789198	0.273714615063857	1.63977194160599	0.101052594217396	0.364971063672724
"Nit1"	37.488936684673	-0.747819364356987	0.456350948704313	-1.63869356792228	0.101277094295197	0.36510434546833
"Cask"	434.526082121945	0.458040585821354	0.279481438838959	1.63889447443872	0.101235238702036	0.36510434546833
"Cdk8"	65.303406414042	-0.606477547628247	0.370094364641211	-1.6387105710626	0.101273551434658	0.36510434546833
"C1rl"	130.683398294813	-0.521833035418536	0.318446275891756	-1.63868468537504	0.101278945147037	0.36510434546833
"Arrdc3"	33.4266667615996	0.779884047728238	0.47586425146517	1.63887925038916	0.101238409901699	0.36510434546833
"Lrrc28"	38.0276257340621	-0.708981859560093	0.432777194547972	-1.63821446345067	0.101376963518176	0.365321024854577
"Mcm2"	108.951644018579	0.674789655302204	0.412109785408618	1.63740265141516	0.101546364586406	0.365794680057797
"Zfp365"	58.1070871644834	-0.598320912275061	0.365654608778864	-1.63630075461979	0.101776658255513	0.366487249233977
"Pold4"	37.1735110095605	-0.716719458811519	0.438778522886237	-1.63344243491458	0.10237597836785	0.368507630763018
"H2afy2"	129.255563746537	-0.560816505062263	0.343414481487343	-1.6330601512008	0.102456346425437	0.368659206182044
"Srrm2"	744.797771292582	0.358636000160598	0.219666090592419	1.63264161160874	0.102544394163836	0.368838291214155
"Tmem158"	65.3987825184163	0.811558507689014	0.497203966516069	1.63224463669436	0.102627960977224	0.369001131334528
"Cant1"	380.077996440783	0.394023120462016	0.241433227520433	1.63201695354327	0.102675914782576	0.369035850371092
"Slc3a2"	811.267569015878	-0.412771051778605	0.25296262692517	-1.6317471746556	0.102732757710055	0.369102480721137
"Hmbs"	61.3466841450743	0.640771663395526	0.392753385766133	1.63148603326637	0.102787804539242	0.369162610711939
"Pik3r4"	87.1826055434646	-0.656513537109863	0.402793727347657	-1.6299001015555	0.10312261220169	0.370227083150328
"Mgat5"	42.1345153400764	0.810041061005631	0.497490896428301	1.62825303301279	0.103471243861653	0.371159908006763
"Scrn2"	22.9776769456619	0.92813721414235	0.570064440611835	1.62812683623312	0.103497994272953	0.371159908006763
"Bicral"	41.3649446459028	-0.743415932354839	0.456554933871056	-1.62831650082398	0.103457792425553	0.371159908006763
"Kras"	527.271987110535	0.401728893167247	0.246808785149729	1.62769284295749	0.103590031439292	0.371351764489962
"Fam204a"	245.349541016509	0.377298829572254	0.231855377328349	1.62730247587888	0.103672872336392	0.371510523552799
"Atp5e"	505.765234514525	-0.337926308951303	0.207694230384525	-1.62703753650579	0.103729125853003	0.371573924431053
"Arfgef2"	65.8844151724097	-0.63018327601846	0.387724095309274	-1.62533947114064	0.104090245444353	0.372728950242209
"Man2b2"	33.7881022255118	-0.77458010820731	0.47667505456061	-1.6249646395306	0.104170093533251	0.372825649062016
"Stard13"	205.429345367105	0.425280192069836	0.261735128975653	1.6248494947325	0.104194631893318	0.372825649062016
"Il1rn"	13836.3370693044	0.414692814130353	0.255380959094531	1.6238204116731	0.104414142411609	0.373292980949962
"Vps13d"	81.6710030962994	-0.630719381644146	0.388447559661247	-1.62369248038056	0.104441456687536	0.373292980949962
"Atad1"	524.652523170312	0.341291453002141	0.210175506431494	1.62384027899742	0.104409901100098	0.373292980949962
"Selenok"	983.05539964098	0.322400053908888	0.198587067164987	1.6234695366191	0.104489070388446	0.373324687528019
"Khdrbs1"	381.373731964147	0.331676879251936	0.204335138365689	1.62320040451559	0.104546571414331	0.373391683524275
"Taz"	68.7526119286924	-0.610237626040474	0.376016633062204	-1.62290061764242	0.104610651521305	0.3734821185844
"Shroom3"	32.4189426633294	-0.892262101144709	0.549956402441197	-1.62242333607547	0.104712735859954	0.373708119535748
"Ccnf"	52.1697983495882	0.723181918070149	0.445837658199255	1.62207454837057	0.104787387036303	0.373836083480865
"Mtdh"	597.858266897095	0.379646619358251	0.234090926663954	1.62179126191955	0.104848050042462	0.373914067434923
"Wdr19"	53.2279543963115	-0.687343713480406	0.42392831251286	-1.62136779543252	0.104938783208091	0.373960841343628
"Ptchd4"	24.6156499310614	0.992124334487464	0.611871840635064	1.62145774425202	0.104919505299666	0.373960841343628
"Dusp14"	27.2460382277187	0.80401147309558	0.496005352765761	1.62097337984833	0.105023347894101	0.374123837451962
"Zfp930"	80.8577617261667	-0.629542533234676	0.38861002972957	-1.61998529392761	0.105235435989166	0.374381673865861
"Nlrx1"	60.1635108714818	0.653556878862318	0.403318946696761	1.62044675613442	0.105136342985867	0.374381673865861
"Tubgcp6"	20.2142494760473	0.940228140884518	0.580419195362511	1.61991220896353	0.105251136830907	0.374381673865861
"Rcan1"	79.9432398360405	0.548450811266067	0.338544080205797	1.62002776989239	0.105226311732389	0.374381673865861
"Brd8"	209.988596870273	-0.440866459219335	0.272337727406882	-1.61882256790909	0.105485444943888	0.375076659586461
"Ccdc91"	86.488139817206	-0.511909780973281	0.316421557025303	-1.61780943683412	0.105703672043866	0.375575436509842
"Sumo2"	28.5274115609334	0.812137809883043	0.501955289374143	1.61794850472768	0.105673695814194	0.375575436509842
"Hnrnpul1"	297.860245211997	-0.389504044719937	0.240821971864208	-1.6173941343673	0.105793231075668	0.375755095704066
"Ndufb9"	1061.50639879031	0.370029166128222	0.228810285987384	1.6171876387962	0.105837783773478	0.375774828460293
"Ret"	21.6998489696426	0.898167773682132	0.555600870310948	1.61657013456344	0.105971102930316	0.375832737518044
"Tenm4"	41.2309601579343	-1.08788578380129	0.672926862334812	-1.61664787764114	0.105954310875905	0.375832737518044
"Cacna1g"	136.826588345231	-0.530995063013042	0.328455799892424	-1.61664084843974	0.105955829055906	0.375832737518044
"Rad51ap1"	48.2118337459582	0.791640118573998	0.489792055479697	1.61627798923499	0.106034223497213	0.375918240477978
"Npas2"	40.4593389459793	-0.898614096992232	0.556525761441467	-1.61468553524767	0.1063788115484	0.37700118723074
"Ndufb3"	4262.91796734486	-0.362750583272874	0.224707366039027	-1.61432439740258	0.106457080832461	0.377139864302058
"Naxe"	444.55035417964	-0.421078004956567	0.261009838761397	-1.61326487520456	0.106686974178207	0.377399296322026
"Akap9"	43.2812804927625	-0.634159656985231	0.392998187022104	-1.61364524806208	0.106604396284443	0.377399296322026
"Mical2"	60.1271962632202	-0.785196864575955	0.486698557998753	-1.61331249429748	0.106676633429761	0.377399296322026
"Mrpl45"	90.680512748813	0.505765188129029	0.313494306402521	1.61331538659473	0.106676005377066	0.377399296322026
"Rpap2"	58.0262686365098	-0.583031501480766	0.361548093167925	-1.61259736255882	0.106832011864624	0.377773675716521
"Ipo9"	138.569312790088	0.449978637675096	0.279143009852173	1.61200037899353	0.106961857254101	0.378094077953234
"Lrfn3"	27.6428067161772	0.978080652081173	0.606820681051038	1.61181166467019	0.107002929084425	0.378100559097001
"Pibf1"	27.5737446574056	0.826395317660497	0.512771247913326	1.61162569278881	0.107043416272769	0.378104970382847
"Hmgxb4"	137.199066687099	0.45454343050864	0.28231498142765	1.61005777380301	0.107385244310928	0.379173402044741
"Abcf3"	63.5333433546539	0.601264396624528	0.373589747692707	1.60942424233519	0.107523607950516	0.379522888722042
"Arfgap3"	153.9386237884	-0.425656092759782	0.264603949797955	-1.60865358617966	0.107692109993608	0.379978459135264
"Tmbim1"	266.13785044952	0.419624882434742	0.260944727759985	1.60809871897741	0.107813559738326	0.380118910995921
"Anapc16"	263.395933326599	-0.355802447279791	0.22126874413875	-1.60801042490068	0.107832895608302	0.380118910995921
"Smarcd2"	688.736523941117	-0.370394794294753	0.230354885155832	-1.60793114521616	0.107850259720096	0.380118910995921
"Tnks"	132.597060087506	-0.442362868659769	0.275300351950714	-1.60683727981199	0.108090067975326	0.38068563414117
"Gm27029"	82.0557802903971	0.531886720699626	0.330995911848505	1.60692836878018	0.108070082432695	0.38068563414117
"Armc8"	191.414307877383	0.539235566988327	0.335630742926463	1.606633415898	0.108134807713059	0.380704058137756
"D030056L22Rik"	145.055781068224	0.487211970939083	0.303286008751032	1.6064439403106	0.108176402946395	0.380711402042171
"Hgs"	261.077322622541	0.43198227654624	0.268940180822644	1.60623925820558	0.108221350667072	0.380730534876929
"Mob4"	1622.43370910439	-0.381534494186059	0.237606144728676	-1.60574338101288	0.108330305443931	0.380931731242246
"Pbxip1"	2120.65693730513	-0.312151678546818	0.194412024111555	-1.60561919960106	0.108357604331154	0.380931731242246
"Slc4a1ap"	67.0196875361037	-0.566338219268456	0.353109155502835	-1.60386161174999	0.108744560169655	0.381295101649486
"Inafm1"	69.7329980029807	-0.579873919280347	0.361455361076953	-1.60427533168305	0.108653376111369	0.381295101649486
"Thop1"	19.7104533585989	1.18503521616866	0.738670406166037	1.60428143090152	0.108652032293487	0.381295101649486
"Mzt1"	117.424266236636	0.508340539812855	0.316949629240595	1.60385276686024	0.10874651024804	0.381295101649486
"Tmtc4"	96.6098646512197	0.495475747865574	0.308862256747404	1.60419648902192	0.108670748402184	0.381295101649486
"Lrp12"	219.141741454161	0.421745983922855	0.262981105750059	1.60371210973494	0.108777525366795	0.381295101649486
"Acap2"	71.7005708175043	0.557163574390602	0.34727512886062	1.60438663205916	0.108628855787092	0.381295101649486
"Tap1"	65.1447639902224	-0.641146390765776	0.399675246388793	-1.60416837559684	0.10867694348097	0.381295101649486
"Pttg1ip"	967.550755055659	-0.291671071582885	0.181982779228016	-1.60273995605614	0.108992078142919	0.381908241812787
"B230219D22Rik"	269.355507983004	0.379070373337167	0.236582778457987	1.60227374032842	0.109095089889308	0.381991383057183
"Chaf1b"	20.5905560185813	0.934668408250135	0.583305092790906	1.6023662741878	0.109074638136922	0.381991383057183
"E2f8"	20.7809256671594	1.07448057614195	0.670725584801903	1.60196748191631	0.109162800483619	0.382089627846041
"Sf3b6"	385.75180763086	-0.402082326045915	0.251050283236826	-1.60160076643537	0.109243921231319	0.382234722216772
"Tiprl"	625.760582375966	0.475903631160165	0.297401856656543	1.60020396816072	0.109553342144782	0.382504725117766
"Npnt"	21.7701029482754	0.877252872086572	0.547929133671271	1.6010334515501	0.109369510263815	0.382504725117766
"Gltp"	99.2237487291429	-0.509519290156432	0.318414276365742	-1.60017727839307	0.109559261241701	0.382504725117766
"Foxred1"	104.318964567945	0.481379999698984	0.300805051210408	1.60030557253597	0.109530811247478	0.382504725117766
"Gclc"	49.8443324400571	0.680952487981911	0.425392547578221	1.60076261763071	0.109429506221197	0.382504725117766
"Ano10"	108.069197019471	-0.477355237548016	0.298260395672026	-1.60046470961209	0.109495529763472	0.382504725117766
"Aes"	444.669326363254	-0.438174806487307	0.273895436308001	-1.59978863610772	0.109645480646933	0.382528548701609
"Dym"	40.6623386476968	-0.773206755590775	0.483289145520705	-1.59988438134216	0.109624234807675	0.382528548701609
"Coa7"	33.9884713760202	0.738345025809438	0.461826068386925	1.59875129697278	0.109875874602435	0.383054966595175
"Klhl7"	69.8489716824753	0.539990700950755	0.337744757821874	1.59881297472438	0.109862165229366	0.383054966595175
"Tcf7l1"	168.036876178321	0.504629966972331	0.315797751021602	1.59795301055773	0.110053435091454	0.383258005255242
"Sec61a1"	1664.23835860261	-0.304533523362333	0.190541181407376	-1.59825566900019	0.109986089002552	0.383258005255242
"Nfkb2"	82.5819876939288	0.621242135446661	0.388751845953981	1.59804292098513	0.110033425258066	0.383258005255242
"Cdc42bpb"	136.185393865152	0.541362315867821	0.338894083941484	1.59743808322513	0.110168089094401	0.383518680098863
"Ociad2"	26.2973077020739	0.966576326755224	0.60514920736106	1.59725290060327	0.110209345022861	0.383523744543259
"Pex5"	25.9787059885358	-0.889193104781425	0.556880186233699	-1.59674042417496	0.110323580763195	0.383782680228933
"1700016D06Rik"	24.8066300520738	0.812319811551974	0.508967171185039	1.59601612351664	0.110485193581592	0.384206180206503
"Tulp4"	61.9334246684389	0.727792335298348	0.456081993624412	1.5957488904894	0.110544868344719	0.384275018531642
"Sri"	430.038348055349	-0.381851245706144	0.239386692330973	-1.59512311226642	0.110684708033626	0.384345169950277
"Naa35"	205.449949333458	-0.514527402533426	0.322495493490663	-1.59545610068602	0.110610279312526	0.384345169950277
"Ccnt1"	127.773288048382	0.511617436530522	0.320725677288919	1.595187017314	0.110670421074708	0.384345169950277
"Uap1l1"	87.2041016204059	-0.627801986397866	0.393734099914076	-1.5944821302876	0.110828090021932	0.384427456965922
"M6pr"	313.116386895469	0.401320775836886	0.251675542285021	1.59459585223578	0.110802640733862	0.384427456965922
"Parp9"	34.6543896471704	-0.684054820162985	0.429012274262027	-1.59448775991241	0.110826830086689	0.384427456965922
"Fam69b"	28.1562251369966	-0.846539688487358	0.531285155539874	-1.59338103024379	0.111074738654292	0.385144361882965
"Tmem30a"	1016.8203752489	-0.412765083125232	0.259118596344252	-1.5929581625892	0.111169576944621	0.385334547999413
"Zfp764"	22.1805343148073	-1.04013631862503	0.653668943986863	-1.59122798810209	0.111558276308184	0.38654280852415
"Ssb"	1101.80802911324	-0.40625331011709	0.255467068399381	-1.59023749191022	0.111781282470844	0.386620401252352
"Atg13"	71.2118763157266	-0.58008471824461	0.364755191499055	-1.59033985468611	0.111758219628968	0.386620401252352
"Plpp3"	319.205792425849	0.409077843234189	0.257174713215109	1.59066122061551	0.111685838681037	0.386620401252352
"Tsc22d4"	227.513796046584	-0.493036137276567	0.309979980573008	-1.59054186778505	0.111712716088975	0.386620401252352
"Gpt2"	283.05460512997	0.402545802475054	0.25303287838443	1.59088338655924	0.111635822079228	0.386620401252352
"Tor3a"	109.164744039687	-0.652378700804914	0.410387380718929	-1.58966559756798	0.111910202201644	0.386732174030653
"E2f7"	46.419219732767	0.763273399287253	0.480179018078631	1.58956008186568	0.11193400097255	0.386732174030653
"Nop9"	121.779103454207	0.517990558249057	0.325832878131446	1.58974306466425	0.111892732256232	0.386732174030653
"Ufc1"	332.742386608358	-0.356716970090186	0.224471416123154	-1.58914206650916	0.112028322401856	0.386919324252432
"Donson"	32.659742724356	0.780762415075542	0.491413037012502	1.58881095182601	0.112103079956386	0.387038795578552
"Acaa2"	56.1813413247804	-0.727538798501446	0.458031454600032	-1.58840357183931	0.112195110316132	0.387217794773013
"Zfp518b"	86.5376400509951	-0.631740102570039	0.397978632988784	-1.58737190945586	0.112428437506976	0.387555394537338
"Bccip"	87.1057753729518	0.504608424117321	0.317947249880386	1.58708221035772	0.112494026413547	0.387555394537338
"Fbxl8"	35.3968451620649	0.741054204605743	0.466791055947853	1.58755013654017	0.112388101243948	0.387555394537338
"Irgm2"	68.4859154390239	0.840768894570572	0.529716123666945	1.58720653762693	0.112465874583216	0.387555394537338
"Gosr1"	91.1638314307133	0.483879466189286	0.304773404749558	1.58766958877828	0.112361073261382	0.387555394537338
"Il34"	91.4894081873933	-0.62639983081032	0.394939492914208	-1.58606531392492	0.112724494204301	0.388210588331896
"Vgll4"	29.1922038701955	1.06346066542666	0.670971041175238	1.58495762136612	0.11297596321713	0.388823080203953
"Osbpl5"	2389.26970603658	0.3921733124091	0.247439438903498	1.58492645370914	0.112983045306254	0.388823080203953
"Crot"	51.4416085728923	-0.741758169512555	0.468129491147319	-1.58451493345273	0.113076586046354	0.388867231671186
"Utp3"	232.620543742943	-0.440796928388827	0.27816493302301	-1.58466030781947	0.113043534711984	0.388867231671186
"Ebpl"	205.61242126781	-0.460634749192203	0.290785340069867	-1.58410581868235	0.113169640486786	0.388948643818625
"Lgmn"	543.537017485008	0.379212866405571	0.239393606455982	1.58405594877613	0.11318098767823	0.388948643818625
"Gk"	25.2742108961459	0.857058463821591	0.541538271460605	1.58263692335167	0.113504242650505	0.389920457105263
"Thbd"	43.9463953225932	0.65036070729138	0.411198174502553	1.58162352758048	0.113735539698536	0.390575787788701
"Nrp1"	97.3533085496949	0.581107610367724	0.367565976687739	1.58096137081098	0.113886870489534	0.390956139664106
"Zeb1"	163.785318880578	-0.480108939844712	0.303723311514713	-1.58074445274002	0.113936479893658	0.390987151088065
"Col5a2"	5849.3501440426	-0.35014423749985	0.221830297302671	-1.57843289107666	0.114466193986675	0.391992137567609
"Ptges2"	27.8082660066404	0.865783255015023	0.548642199329867	1.57804714269614	0.114554779928434	0.391992137567609
"Tm9sf4"	313.092572171454	0.422938495386652	0.26795817090932	1.57837506485212	0.114479470166958	0.391992137567609
"Rab22a"	205.319641475847	-0.418324219720476	0.26496482898612	-1.57879149969142	0.114383888974441	0.391992137567609
"Dnaja2"	908.037728977419	-0.457059560590069	0.289536990076606	-1.57858780140368	0.114430634477551	0.391992137567609
"Gm20075"	194.644895343274	-0.454362660044844	0.287802175918038	-1.57873253944487	0.11439741786337	0.391992137567609
"Dicer1"	65.4969551413831	-0.708487764699803	0.448950825874555	-1.5780965840071	0.114543422868472	0.391992137567609
"Zfp870"	68.9962727120632	-0.661286299931392	0.418944859883873	-1.57845664967627	0.114460739659589	0.391992137567609
